passage_id,text_id,origin_type,genre,task,unit_id,gold_label,pred_label,is_onomatopoeia,is_diminutive
P012,RUS-O-12,RUS-O,,token,s191t3,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t4,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t5,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t6,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t7,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t8,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t9,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t10,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t11,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t12,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t13,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t14,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t15,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t0,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t1,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t2,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t3,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t4,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t5,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t6,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s192t7,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s193t0,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s193t1,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s193t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t0,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t1,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t3,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t4,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t5,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s82t6,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t0,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t1,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t3,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t4,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t5,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t6,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t7,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s83t8,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t0,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t1,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t3,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t4,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t5,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s84t6,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t0,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t1,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t3,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t4,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t5,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t6,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t7,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t8,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t9,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t10,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s85t11,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t0,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t1,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t2,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t3,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t4,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t5,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t6,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t7,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t8,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t9,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t10,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t11,1,1,0,0
P013,RUS-O-13,RUS-O,,token,s86t12,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t0,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t1,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t2,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t3,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t4,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t5,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s8t6,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t0,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t1,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t2,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t3,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t4,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t5,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t6,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t7,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t8,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t9,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t10,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t11,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t12,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s9t13,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t0,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t1,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t2,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t3,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t4,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t5,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t6,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t7,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t8,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t9,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t10,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t11,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t12,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t13,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t14,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t15,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t16,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t17,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t18,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t19,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t20,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t21,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t22,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t23,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t24,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t25,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t26,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t27,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t28,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t29,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t30,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s10t31,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t0,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t1,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t2,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t3,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t4,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t5,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t6,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t7,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t8,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t9,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s11t10,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t0,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t1,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t2,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t3,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t4,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t5,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t6,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t7,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t8,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t9,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t10,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t11,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t12,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t13,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t14,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t15,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t16,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t17,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t18,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t19,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t20,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t21,1,1,0,0
P014,RUS-O-14,RUS-O,,token,s12t22,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t0,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t1,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t2,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t3,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t4,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t5,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t6,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t7,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t8,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t9,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t10,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s41t11,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t0,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t1,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t2,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t3,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t4,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t5,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t6,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t7,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t8,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t9,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t10,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t11,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t12,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t13,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t14,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t15,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t16,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t17,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t18,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t19,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t20,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t21,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t22,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t23,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t24,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t25,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t26,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t27,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t28,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t29,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t30,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t31,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t32,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t33,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t34,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t35,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t36,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t37,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t38,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t39,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t40,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s42t41,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t0,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t1,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t2,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t3,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t4,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t5,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t6,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s43t7,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t0,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t1,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t2,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t3,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t4,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t5,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t6,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t7,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t8,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t9,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s44t10,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t0,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t1,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t2,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t3,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t4,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t5,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t6,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t7,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t8,1,1,0,0
P015,RUS-O-15,RUS-O,,token,s45t9,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s61t0,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s61t1,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s61t2,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s61t3,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s61t4,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s62t0,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s62t1,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s62t2,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t0,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t1,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t2,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t3,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t4,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t5,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s63t6,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t0,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t1,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t2,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t3,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t4,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t5,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t6,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s64t7,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t0,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t1,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t2,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t3,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t4,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t5,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t6,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t7,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t8,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t9,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t10,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t11,1,1,0,0
P016,RUS-O-16,RUS-O,,token,s65t12,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s229t0,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s229t1,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s229t2,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s230t0,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s230t1,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s230t2,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s231t0,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s231t1,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s231t2,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s232t0,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s232t1,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s232t2,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s232t3,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s233t0,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s233t1,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s233t2,1,1,0,0
P017,RUS-O-22,RUS-O,,token,s233t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s17t0,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s17t1,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s17t2,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s17t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t0,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t1,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t2,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t4,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t5,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t6,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t7,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t8,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s18t9,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t0,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t1,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t2,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t4,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t5,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t6,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t7,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t8,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t9,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s19t10,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t0,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t1,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t2,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t4,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t5,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t6,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t7,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t8,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t9,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t10,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t11,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s20t12,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s21t0,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s21t1,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s21t2,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s21t3,1,1,0,0
P018,RUS-O-28,RUS-O,,token,s21t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t0,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t1,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t2,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t3,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t5,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t6,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t7,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t8,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t9,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t10,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s20t11,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s21t0,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s21t1,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s21t2,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s21t3,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s21t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t0,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t1,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t2,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t3,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s22t5,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t0,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t1,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t2,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t3,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t5,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t6,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t7,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t8,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t9,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t10,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t11,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t12,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t13,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t14,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t15,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t16,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t17,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t18,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t19,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t20,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t21,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t22,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t23,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t24,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t25,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t26,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t27,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t28,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t29,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t30,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t31,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t32,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s23t33,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t0,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t1,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t2,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t3,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t4,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t5,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t6,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t7,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t8,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t9,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t10,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t11,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t12,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t13,1,1,0,0
P019,RUS-O-32,RUS-O,,token,s24t14,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t0,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t1,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t2,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t3,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t4,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t5,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t6,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s61t7,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s62t0,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s62t1,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s63t0,1,1,0,0
P020,RUS-O-50,RUS-O,,token,s63t1,1,1,0,0
